ID,Age,Education,Relationship Status,Income,Days as Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Spent,Spent_Weighted,Children,Family_Size,Is_Parent
7397,63,Graduation,Alone,49090.0,345,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,688,2525,1,2,1
6349,27,Master,Alone,61787.0,358,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,1319,4924,0,1,0
10790,29,PhD,Not Alone,18169.0,495,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,21,94,1,3,1
10398,33,2n Cycle,Alone,24336.0,671,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,31,127,1,2,1
2431,24,Graduation,Not Alone,18222.0,545,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,67,279,0,2,0
550,62,Graduation,Alone,62335.0,402,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,708,2453,1,2,1
1890,43,2n Cycle,Not Alone,42033.0,648,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,25,104,2,4,1
10742,31,PhD,Not Alone,86580.0,487,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,746,2516,0,2,0
10356,57,PhD,Alone,41437.0,645,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,32,103,2,3,1
4676,63,Master,Alone,73705.0,116,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,1695,6415,2,3,1
8852,38,Graduation,Not Alone,61064.0,667,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,1080,4167,1,3,1
3565,59,Master,Not Alone,38452.0,91,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,72,250,2,4,1
5294,25,Graduation,Alone,18358.0,221,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,57,217,1,2,1
1958,41,PhD,Not Alone,55012.0,100,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,660,2149,1,3,1
7349,41,Basic,Not Alone,9722.0,635,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,103,423,1,3,1
8799,30,PhD,Not Alone,38175.0,279,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,153,593,1,3,1
1351,58,Master,Not Alone,58656.0,647,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,1220,4052,1,3,1
1045,49,Graduation,Not Alone,52117.0,682,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,279,1121,1,3,1
7732,36,Graduation,Not Alone,64813.0,178,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,745,2721,1,3,1
8070,41,PhD,Not Alone,54222.0,120,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,264,842,1,3,1
477,28,Graduation,Not Alone,83512.0,12,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,2157,8382,0,2,0
7832,55,Master,Not Alone,77520.0,305,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,1526,5368,1,3,1
2202,36,Graduation,Not Alone,41154.0,446,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,69,245,1,3,1
7396,48,Graduation,Not Alone,80398.0,596,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,1597,6811,0,2,0
4055,22,Basic,Alone,18746.0,31,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,64,257,1,2,1
10340,30,Graduation,Not Alone,35196.0,593,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,497,2314,1,3,1
10091,58,Graduation,Alone,60230.0,405,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,1067,3973,1,2,1
7629,37,Graduation,Not Alone,22108.0,52,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,31,127,2,4,1
10640,40,Graduation,Not Alone,44392.0,297,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,211,847,2,4,1
3498,38,PhD,Not Alone,55424.0,581,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,877,3155,1,3,1
6742,35,Graduation,Not Alone,17688.0,532,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,11,39,1,3,1
1172,31,PhD,Not Alone,92491.0,424,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,2034,7954,0,2,0
569,23,Graduation,Alone,90273.0,197,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1991,7800,0,1,0
4686,52,PhD,Alone,82571.0,88,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,1686,6316,0,1,0
1381,32,PhD,Alone,38513.0,152,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,324,1266,1,2,1
2634,35,Master,Alone,16653.0,72,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,69,287,1,2,1
10905,59,Graduation,Not Alone,42586.0,608,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,252,864,2,4,1
1744,49,Basic,Alone,23529.0,538,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,54,235,1,2,1
1000,53,Master,Not Alone,74881.0,478,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,964,3459,2,4,1
3828,63,Graduation,Not Alone,71107.0,497,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,1327,5004,1,3,1
8605,50,PhD,Not Alone,46910.0,98,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,68,250,2,4,1
10304,55,Graduation,Not Alone,18690.0,548,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,60,268,0,2,0
4351,59,Graduation,Alone,37244.0,428,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,55,256,2,3,1
10129,48,Graduation,Not Alone,82427.0,109,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,1456,5410,0,2,0
2499,56,2n Cycle,Alone,75342.0,419,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,563,1670,1,2,1
10092,60,Graduation,Alone,70044.0,496,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,1504,5193,1,2,1
7500,47,Graduation,Alone,79146.0,66,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,564,2132,2,3,1
5796,51,Graduation,Not Alone,77437.0,215,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,1125,4289,0,2,0
10556,55,Graduation,Not Alone,54984.0,36,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,358,1357,1,3,1
1064,43,PhD,Not Alone,42403.0,200,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,42,150,1,3,1
48,50,Graduation,Not Alone,55761.0,66,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,184,667,1,3,1
7610,31,Graduation,Not Alone,37292.0,437,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,460,1737,1,3,1
263,69,PhD,Alone,45576.0,32,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,145,518,0,1,0
10814,67,Graduation,Not Alone,70321.0,529,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1376,6213,0,2,0
9710,45,PhD,Alone,58086.0,525,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,792,2531,1,2,1
9292,62,Graduation,Not Alone,81795.0,611,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,1382,5441,0,2,0
10250,67,Basic,Not Alone,28389.0,586,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,28,107,0,2,0
7881,68,Master,Not Alone,66835.0,274,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,1033,3877,0,2,0
5847,45,Graduation,Alone,69901.0,396,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,882,3473,1,2,1
737,65,PhD,Not Alone,80360.0,483,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,2231,7627,0,2,0
3571,53,PhD,Not Alone,63342.0,621,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,1101,3563,1,3,1
7807,40,Graduation,Not Alone,44989.0,655,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,369,1676,1,3,1
3878,34,2n Cycle,Alone,31859.0,122,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,48,190,1,2,1
5092,65,PhD,Alone,51569.0,502,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,467,1603,1,2,1
2154,43,Graduation,Alone,30372.0,551,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,44,181,2,3,1
5394,35,Basic,Alone,16014.0,469,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,38,124,2,3,1
3798,46,Graduation,Not Alone,41120.0,235,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,81,349,2,4,1
3524,43,Master,Alone,39763.0,329,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,167,665,1,2,1
5247,59,PhD,Not Alone,38725.0,50,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,45,163,2,4,1
5883,42,Graduation,Not Alone,77981.0,399,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,664,2230,1,3,1
2118,50,2n Cycle,Not Alone,62905.0,292,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,622,2097,1,3,1
8812,35,2n Cycle,Alone,13533.0,476,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,48,213,1,2,1
6616,39,Graduation,Not Alone,59481.0,249,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,461,1726,1,3,1
2797,37,Graduation,Not Alone,72117.0,313,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,1073,3676,1,3,1
4328,28,2n Cycle,Not Alone,21955.0,295,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,55,213,1,3,1
9167,58,Graduation,Not Alone,67131.0,460,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,976,3530,1,3,1
10560,34,PhD,Alone,36802.0,13,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,20,65,1,2,1
2631,32,Graduation,Not Alone,71853.0,417,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,1149,4197,0,2,0
8312,53,Basic,Not Alone,28249.0,14,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,43,143,0,2,0
5534,39,Master,Not Alone,47808.0,252,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,224,940,1,3,1
5093,40,PhD,Alone,25509.0,649,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,101,393,1,2,1
7592,68,PhD,Not Alone,51012.0,437,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,209,800,0,2,0
8895,29,Graduation,Alone,70596.0,632,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,968,3979,0,1,0
8584,62,PhD,Not Alone,85431.0,386,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,1165,4587,0,2,0
2694,47,Graduation,Not Alone,42664.0,103,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,24,78,1,3,1
8910,59,Graduation,Not Alone,42586.0,608,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,252,864,2,4,1
7433,29,Graduation,Alone,29760.0,669,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,165,676,1,2,1
164,37,PhD,Not Alone,28973.0,624,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,269,936,0,2,0
10477,41,PhD,Not Alone,39435.0,327,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,102,381,1,3,1
2681,30,2n Cycle,Not Alone,65370.0,332,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,461,1699,0,2,0
5150,35,Basic,Alone,20194.0,559,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,47,193,1,2,1
5283,38,PhD,Alone,42473.0,132,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,144,543,2,3,1
9645,46,Graduation,Not Alone,64590.0,623,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,1338,4154,0,2,0
10678,55,Graduation,Not Alone,71232.0,213,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,917,3116,1,3,1
7261,43,Graduation,Not Alone,34600.0,544,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,318,1058,2,4,1
9648,47,Graduation,Alone,46904.0,603,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,253,947,2,3,1
2870,41,Graduation,Not Alone,49094.0,646,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,502,1792,1,3,1
8008,31,Graduation,Not Alone,36075.0,202,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,119,518,1,3,1
1513,35,2n Cycle,Not Alone,60839.0,670,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,1250,4421,2,4,1
6173,35,Graduation,Not Alone,77298.0,239,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,969,3486,1,3,1
1419,64,Graduation,Not Alone,34026.0,328,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,76,301,2,4,1
9150,51,PhD,Alone,48918.0,78,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,62,207,2,3,1
7960,52,2n Cycle,Not Alone,82122.0,318,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,1382,5228,0,2,0
1250,38,Graduation,Alone,37697.0,142,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,84,313,1,2,1
9905,62,Graduation,Not Alone,34074.0,351,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,255,1055,2,4,1
10691,54,Master,Not Alone,28520.0,380,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,43,207,2,4,1
7002,59,Graduation,Alone,62535.0,269,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,398,1389,1,2,1
2952,37,Master,Alone,36273.0,74,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,76,310,1,2,1
8439,50,Graduation,Not Alone,63404.0,23,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,902,2812,2,4,1
762,33,2n Cycle,Not Alone,75774.0,58,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,823,3107,1,3,1
2831,38,Graduation,Not Alone,78416.0,2,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,1179,4718,1,3,1
6977,40,Graduation,Not Alone,75702.0,623,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,1921,7240,1,3,1
6289,63,Master,Not Alone,59385.0,427,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,185,679,2,4,1
4168,48,Graduation,Alone,37070.0,466,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,433,1665,2,3,1
8397,63,Graduation,Not Alone,44689.0,170,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,34,145,2,4,1
9284,56,Graduation,Not Alone,53977.0,386,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,907,3241,1,3,1
6237,48,PhD,Alone,7144.0,204,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,416,2182,2,3,1
3130,50,Graduation,Alone,18701.0,390,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,44,162,2,3,1
1619,58,Graduation,Not Alone,90369.0,62,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,1588,6876,0,2,0
1990,40,PhD,Alone,63159.0,601,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,1797,6609,0,1,0
5513,48,Graduation,Not Alone,37758.0,633,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,40,139,2,4,1
269,51,PhD,Alone,46757.0,590,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,1143,4010,1,2,1
8093,45,Master,Not Alone,79734.0,1,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,914,3202,0,2,0
10513,22,Graduation,Not Alone,63207.0,525,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,1502,5430,0,2,0
10177,60,Graduation,Alone,72071.0,500,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,1338,4938,1,2,1
2549,31,PhD,Not Alone,21840.0,343,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,27,102,1,3,1
5782,32,2n Cycle,Not Alone,58582.0,274,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,763,2581,1,3,1
10057,63,Graduation,Alone,72282.0,345,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,1331,5187,0,1,0
10307,58,Graduation,Not Alone,50387.0,302,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,525,1831,2,4,1
8566,53,PhD,Not Alone,32583.0,14,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,9,36,2,4,1
2415,52,Graduation,Not Alone,62568.0,83,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,953,3849,1,3,1
5684,43,Master,Alone,44635.0,261,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,68,231,2,3,1
8334,43,Master,Alone,33316.0,268,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,131,489,2,3,1
9166,46,Graduation,Not Alone,63967.0,324,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,882,3284,1,3,1
1440,36,2n Cycle,Not Alone,52513.0,663,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,1149,4507,0,2,0
78,45,Graduation,Not Alone,25293.0,287,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,37,158,1,3,1
5441,49,PhD,Alone,54111.0,308,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,388,1415,1,2,1
5302,28,Graduation,Not Alone,78394.0,499,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1428,6314,0,2,0
4687,56,Master,Not Alone,80739.0,402,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,1633,6502,0,2,0
1087,39,Master,Not Alone,22669.0,403,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,173,722,1,3,1
6859,27,Graduation,Alone,29236.0,264,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,99,371,1,2,1
9860,55,Graduation,Not Alone,44911.0,471,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,215,783,1,3,1
7129,52,PhD,Not Alone,54693.0,497,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,929,3139,1,3,1
5866,40,Graduation,Not Alone,48186.0,101,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,219,890,1,3,1
10521,37,Graduation,Not Alone,54809.0,291,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,174,690,2,4,1
7393,36,Graduation,Not Alone,41580.0,566,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,92,327,2,4,1
7849,44,PhD,Not Alone,80336.0,293,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,1052,4246,0,2,0
332,57,Graduation,Not Alone,47743.0,464,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,275,955,1,3,1
9847,59,2n Cycle,Not Alone,62972.0,695,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,587,2421,1,3,1
531,60,PhD,Alone,57333.0,645,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1662,6298,1,2,1
9576,32,PhD,Not Alone,32313.0,503,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,159,600,1,3,1
6906,61,Master,Alone,84953.0,391,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,1024,4387,0,1,0
7419,46,Master,Alone,27071.0,67,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,35,144,1,2,1
3170,57,Master,Not Alone,68148.0,302,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,1042,4045,0,2,0
8527,49,Master,Not Alone,65735.0,204,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,395,1431,2,4,1
7872,39,PhD,Not Alone,86836.0,655,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,557,2343,0,2,0
9931,51,PhD,Not Alone,4023.0,6,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,9,32,2,4,1
10595,24,Graduation,Not Alone,30093.0,356,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,69,308,0,2,0
4609,48,PhD,Not Alone,57705.0,169,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,486,1686,1,3,1
5010,26,Graduation,Alone,25008.0,147,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,34,134,1,2,1
4427,19,2n Cycle,Alone,83257.0,649,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1365,5353,0,1,0
11148,39,Graduation,Not Alone,22280.0,406,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,13,53,1,3,1
1168,36,PhD,Not Alone,72159.0,608,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,1401,6048,0,2,0
9595,53,Graduation,Not Alone,64260.0,534,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,1574,6126,0,2,0
10163,30,PhD,Alone,82733.0,292,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1323,4850,0,1,0
2886,43,Master,Alone,74290.0,321,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,1217,3819,1,2,1
6710,63,Master,Alone,58217.0,589,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,103,370,3,4,1
5316,38,Master,Not Alone,21024.0,360,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,84,338,0,2,0
9029,42,PhD,Not Alone,70116.0,519,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,1536,5850,0,2,0
521,29,Graduation,Not Alone,54006.0,649,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,581,2268,1,3,1
1459,48,PhD,Not Alone,69063.0,599,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,928,3101,1,3,1
10241,39,2n Cycle,Alone,11448.0,196,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,14,64,0,1,0
1630,35,Graduation,Alone,61825.0,326,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,424,1478,1,2,1
3254,43,Graduation,Not Alone,70886.0,258,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,960,3392,1,3,1
9064,32,Graduation,Not Alone,69109.0,597,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1555,5913,0,2,0
3678,41,Graduation,Alone,60208.0,630,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,656,2256,2,3,1
4227,46,Master,Not Alone,32889.0,296,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,55,217,2,4,1
9467,30,Graduation,Alone,34738.0,49,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,20,85,1,2,1
8486,43,Master,Not Alone,30538.0,636,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,367,1270,1,3,1
2186,37,2n Cycle,Not Alone,82326.0,111,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,2257,8622,0,2,0
3286,47,PhD,Alone,26642.0,120,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,42,176,1,2,1
8602,50,Graduation,Alone,69932.0,382,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,1049,3325,1,2,1
3722,42,Graduation,Alone,44503.0,74,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,48,182,2,3,1
6715,66,PhD,Alone,60200.0,543,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,685,2353,1,2,1
4796,62,Graduation,Alone,49638.0,71,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,39,101,1,2,1
9612,27,2n Cycle,Alone,23830.0,142,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,43,169,0,1,0
3766,55,Master,Alone,33051.0,682,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,835,3520,0,1,0
1399,56,Graduation,Not Alone,72905.0,159,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,1515,5832,0,2,0
1570,63,PhD,Not Alone,69702.0,495,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,1039,3781,1,3,1
3426,39,Graduation,Alone,70300.0,349,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,1596,5494,1,2,1
3074,30,PhD,Not Alone,70643.0,622,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,1828,5857,0,2,0
8341,45,PhD,Not Alone,30396.0,60,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,34,149,1,3,1
5180,46,PhD,Alone,50616.0,72,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,149,490,1,2,1
6461,45,Master,Alone,62772.0,406,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,946,3413,1,2,1
7679,29,PhD,Alone,30298.0,41,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,28,107,0,1,0
10702,30,Graduation,Alone,52413.0,603,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,450,1636,1,2,1
7505,57,PhD,Not Alone,44155.0,161,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,46,196,2,4,1
5113,43,PhD,Alone,86979.0,234,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,1702,6663,0,1,0
10858,39,Graduation,Not Alone,76532.0,293,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,820,2796,2,4,1
2961,32,Graduation,Not Alone,42081.0,488,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,382,1475,1,3,1
2747,26,PhD,Not Alone,67546.0,667,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,2126,8274,0,2,0
3010,25,Master,Not Alone,88420.0,58,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,2069,7588,0,2,0
5790,29,Graduation,Not Alone,31158.0,518,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,72,271,1,3,1
6892,46,Graduation,Alone,61671.0,26,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,732,2378,1,2,1
1743,40,Graduation,Alone,69719.0,34,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,801,2939,0,1,0
3578,65,Graduation,Alone,49160.0,252,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,236,812,1,2,1
